temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,DATE,HOUR,SOLAR_RADIATION,VISIBILITY
-4.7,49,2.28,0.0,0.0,-13.9,02/02/2023,21,0.0,2000
-4.4,45,2.56,0.0,0.0,-14.6,02/02/2023,22,0.0,2000
-4.9,43,2.15,0.0,0.0,-15.6,02/02/2023,23,0.0,2000
-4.8,40,2.28,0.0,0.0,-16.3,03/02/2023,0,0.0,2000
-4.9,40,1.91,0.0,0.0,-16.4,03/02/2023,1,0.0,2000
-4.8,40,1.53,0.0,0.0,-16.3,03/02/2023,2,0.0,2000
-4.8,41,1.43,0.0,0.0,-16.1,03/02/2023,3,0.0,2000
-4.7,41,0.81,0.0,0.0,-16.0,03/02/2023,4,0.0,2000
-4.7,41,1.17,0.0,0.0,-16.0,03/02/2023,5,0.0,2000
-4.6,41,1.43,0.0,0.0,-15.9,03/02/2023,6,0.0,2000
-4.7,42,1.7,0.0,0.0,-15.6,03/02/2023,7,0.0,2000
-4.7,42,1.63,0.0,0.0,-15.6,03/02/2023,8,0.01,2000
-4.8,47,1.12,0.0,0.0,-14.3,03/02/2023,9,0.24,2000
-3.2,39,0.85,0.0,0.0,-15.2,03/02/2023,10,0.72,2000
-1.7,34,2.19,0.0,0.0,-15.6,03/02/2023,11,0.99,2000
-0.2,27,2.64,0.0,0.0,-17.0,03/02/2023,12,1.46,2000
1.0,22,2.73,0.0,0.0,-18.5,03/02/2023,13,2.07,2000
1.6,19,2.42,0.0,0.0,-19.3,03/02/2023,14,2.01,2000
1.8,18,2.55,0.0,0.0,-20.0,03/02/2023,15,1.72,2000
1.4,20,3.61,0.0,0.0,-19.1,03/02/2023,16,1.35,2000
-0.4,38,4.15,0.0,0.0,-13.1,03/02/2023,17,0.74,2000
-3.2,59,3.23,0.0,0.0,-10.2,03/02/2023,18,0.16,2000
-4.2,73,2.75,0.0,0.0,-8.2,03/02/2023,19,0.0,2000
-4.8,83,1.77,0.0,0.0,-7.3,03/02/2023,20,0.0,2000
-4.9,83,1.64,0.0,0.0,-7.3,03/02/2023,21,0.0,2000
-3.9,81,1.28,0.0,0.0,-6.7,03/02/2023,22,0.0,2000
-4.9,86,1.63,0.0,0.0,-7.0,03/02/2023,23,0.0,2000
-5.3,88,1.42,0.0,0.0,-6.9,04/02/2023,0,0.0,2000
-5.4,86,1.8,0.0,0.0,-7.4,04/02/2023,1,0.0,2000
-5.8,69,1.97,0.0,0.0,-10.5,04/02/2023,2,0.0,2000
-6.4,58,1.57,0.0,0.0,-13.4,04/02/2023,3,0.0,2000
-6.8,54,1.33,0.0,0.0,-14.6,04/02/2023,4,0.0,2000
-7.0,53,1.4,0.0,0.0,-14.9,04/02/2023,5,0.0,2000
-6.9,53,1.17,0.0,0.0,-14.9,04/02/2023,6,0.0,2000
-6.3,51,0.76,0.0,0.0,-14.9,04/02/2023,7,0.0,2000
-6.2,51,0.22,0.0,0.0,-14.7,04/02/2023,8,0.02,2000
-5.1,48,1.51,0.0,0.0,-14.5,04/02/2023,9,0.4,2000
-2.6,44,1.1,0.0,0.0,-13.3,04/02/2023,10,0.98,2000
-0.2,46,0.4,0.0,0.0,-10.4,04/02/2023,11,1.56,2000
2.0,44,2.21,0.0,0.0,-8.9,04/02/2023,12,1.95,2000
3.2,36,3.32,0.0,0.0,-10.4,04/02/2023,13,2.14,2000
4.0,28,3.79,0.0,0.0,-12.9,04/02/2023,14,2.1,2000
4.1,26,4.26,0.0,0.0,-13.5,04/02/2023,15,1.84,2000
3.4,32,4.2,0.0,0.0,-11.9,04/02/2023,16,1.35,2000
2.0,39,3.37,0.0,0.0,-10.5,04/02/2023,17,0.75,2000
-1.5,57,2.87,0.0,0.0,-9.0,04/02/2023,18,0.17,2000
-3.0,69,2.42,0.0,0.0,-7.9,04/02/2023,19,0.0,2000
-4.3,80,2.34,0.0,0.0,-7.2,04/02/2023,20,0.0,2000
-4.6,87,2.61,0.0,0.0,-6.4,04/02/2023,21,0.0,2000
-4.2,88,2.3,0.0,0.0,-5.8,04/02/2023,22,0.0,2000
-3.7,88,2.2,0.0,0.0,-5.3,04/02/2023,23,0.0,2000
-2.2,86,1.55,0.0,0.0,-4.3,05/02/2023,0,0.0,2000
-2.5,87,1.28,0.0,0.0,-4.4,05/02/2023,1,0.0,2000
-2.8,88,0.8,0.0,0.0,-4.5,05/02/2023,2,0.0,2000
-3.1,88,0.36,0.0,0.0,-4.8,05/02/2023,3,0.0,2000
-4.8,91,0.85,0.0,0.0,-6.1,05/02/2023,4,0.0,2000
-5.8,92,1.26,0.0,0.0,-6.9,05/02/2023,5,0.0,2000
-6.1,92,1.1,0.0,0.0,-7.2,05/02/2023,6,0.0,2000
-5.9,91,1.02,0.0,0.0,-7.2,05/02/2023,7,0.0,2000
-5.1,90,1.08,0.0,0.0,-6.5,05/02/2023,8,0.02,2000
-2.4,74,1.8,0.0,0.0,-6.4,05/02/2023,9,0.4,2000
-0.2,62,1.8,0.0,0.0,-6.6,05/02/2023,10,0.71,2000
2.2,56,1.39,0.0,0.0,-5.7,05/02/2023,11,1.43,2000
4.6,49,2.28,0.0,0.0,-5.1,05/02/2023,12,1.9,2000
5.9,40,4.32,0.0,0.0,-6.6,05/02/2023,13,2.07,2000
6.1,40,4.9,0.0,0.0,-6.4,05/02/2023,14,1.97,2000
5.8,45,4.59,0.0,0.0,-5.2,05/02/2023,15,1.72,2000
5.4,49,4.22,0.0,0.0,-4.3,05/02/2023,16,1.24,2000
4.1,60,3.0,0.0,0.0,-3.0,05/02/2023,17,0.72,2000
-1.5,83,3.28,0.0,0.0,-4.1,05/02/2023,18,0.17,2000
-2.4,86,3.12,0.0,0.0,-4.3,05/02/2023,19,0.0,2000
-3.0,90,3.16,0.0,0.0,-4.4,05/02/2023,20,0.0,2000
0.2,86,1.75,0.0,0.0,-1.9,05/02/2023,21,0.0,2000
-0.1,88,1.66,0.0,0.0,-1.9,05/02/2023,22,0.0,2000
-0.5,90,1.1,0.0,0.0,-1.9,05/02/2023,23,0.0,2000
-2.0,93,1.0,0.0,0.0,-3.0,06/02/2023,0,0.0,2000
-3.7,95,1.49,0.0,0.0,-4.4,06/02/2023,1,0.0,2000
-4.1,95,1.99,0.0,0.0,-4.8,06/02/2023,2,0.0,2000
-4.2,95,2.11,0.0,0.0,-4.9,06/02/2023,3,0.0,2000
-4.2,94,1.84,0.0,0.0,-5.1,06/02/2023,4,0.0,2000
-4.7,94,1.92,0.0,0.0,-5.4,06/02/2023,5,0.0,2000
-4.6,95,1.55,0.0,0.0,-5.2,06/02/2023,6,0.0,2000
-4.7,94,1.4,0.0,0.0,-5.4,06/02/2023,7,0.0,2000
-4.0,94,1.4,0.0,0.0,-4.8,06/02/2023,8,0.03,2000
-1.2,79,2.5,0.0,0.0,-4.4,06/02/2023,9,0.4,2000
1.0,71,2.62,0.0,0.0,-3.7,06/02/2023,10,0.68,2000
3.5,67,2.52,0.0,0.0,-2.0,06/02/2023,11,1.23,2000
5.1,60,1.89,0.0,0.0,-2.1,06/02/2023,12,1.78,2000
6.2,53,1.12,0.0,0.0,-2.8,06/02/2023,13,1.86,2000
6.7,47,1.22,0.0,0.0,-3.9,06/02/2023,14,1.54,2000
6.9,43,1.58,0.0,0.0,-4.7,06/02/2023,15,1.33,2000
6.7,43,2.4,0.0,0.0,-5.1,06/02/2023,16,1.0,2000
4.3,49,1.8,0.0,0.0,-5.5,06/02/2023,17,0.55,2000
1.3,59,2.75,0.0,0.0,-5.8,06/02/2023,18,0.12,2000
-0.4,67,2.8,0.0,0.0,-5.8,06/02/2023,19,0.0,2000
-2.0,78,3.1,0.0,0.0,-5.4,06/02/2023,20,0.0,2000
-1.6,84,2.64,0.0,0.0,-3.9,06/02/2023,21,0.0,2000
-2.2,86,2.7,0.0,0.0,-4.1,06/02/2023,22,0.0,2000
-2.7,86,2.91,0.0,0.0,-4.7,06/02/2023,23,0.0,2000
-2.1,84,2.65,0.0,0.0,-4.5,07/02/2023,0,0.0,2000
-3.1,87,2.95,0.0,0.0,-5.0,07/02/2023,1,0.0,2000
-2.8,86,2.6,0.0,0.0,-4.8,07/02/2023,2,0.0,2000
-2.5,86,2.5,0.0,0.0,-4.5,07/02/2023,3,0.0,2000
-1.6,86,2.16,0.0,0.0,-3.7,07/02/2023,4,0.0,2000
-0.9,88,2.83,0.0,0.0,-2.6,07/02/2023,5,0.0,2000
-1.5,91,2.0,0.0,0.0,-2.8,07/02/2023,6,0.0,2000
-2.8,92,2.84,0.0,0.0,-3.9,07/02/2023,7,0.0,2000
-2.3,92,2.21,0.0,0.0,-3.4,07/02/2023,8,0.03,2000
0.4,86,1.94,0.0,0.0,-1.7,07/02/2023,9,0.41,2000
2.2,76,1.44,0.0,0.0,-1.6,07/02/2023,10,0.75,2000
4.2,64,1.08,0.0,0.0,-2.0,07/02/2023,11,1.27,2000
5.5,56,1.39,0.0,0.0,-2.6,07/02/2023,12,1.36,2000
6.3,50,1.84,0.0,0.0,-3.2,07/02/2023,13,1.33,2000
7.3,45,2.19,0.0,0.0,-3.9,07/02/2023,14,1.62,2000
7.8,42,2.22,0.0,0.0,-4.3,07/02/2023,15,1.5,2000
7.6,47,2.51,0.0,0.0,-3.1,07/02/2023,16,1.27,2000
5.7,60,2.09,0.0,0.0,-1.5,07/02/2023,17,0.71,2000
1.4,79,2.4,0.0,0.0,-1.9,07/02/2023,18,0.19,2000
-0.5,88,2.1,0.0,0.0,-2.3,07/02/2023,19,0.0,2000
-2.0,92,1.92,0.0,0.0,-3.1,07/02/2023,20,0.0,2000
-2.2,94,2.24,0.0,0.0,-3.1,07/02/2023,21,0.0,2000
-2.6,94,2.75,0.0,0.0,-3.4,07/02/2023,22,0.0,2000
-2.7,94,2.58,0.0,0.0,-3.5,07/02/2023,23,0.0,2000
-3.3,94,2.69,0.0,0.0,-4.2,08/02/2023,0,0.0,2000
-3.5,93,2.4,0.0,0.0,-4.6,08/02/2023,1,0.0,2000
-3.5,91,1.94,0.0,0.0,-4.7,08/02/2023,2,0.0,2000
-3.3,91,1.66,0.0,0.0,-4.7,08/02/2023,3,0.0,2000
-3.3,90,1.8,0.0,0.0,-4.7,08/02/2023,4,0.0,2000
-4.3,90,2.1,0.0,0.0,-5.7,08/02/2023,5,0.0,2000
-4.7,89,1.84,0.0,0.0,-6.2,08/02/2023,6,0.0,2000
-4.6,88,1.55,0.0,0.0,-6.3,08/02/2023,7,0.0,2000
-4.0,84,1.51,0.0,0.0,-6.2,08/02/2023,8,0.03,2000
-2.1,89,1.04,0.0,0.0,-3.6,08/02/2023,9,0.45,2000
0.6,66,1.57,0.0,0.0,-5.0,08/02/2023,10,1.06,2000
2.8,51,2.24,0.0,0.0,-6.2,08/02/2023,11,1.63,2000
4.8,36,3.02,0.0,0.0,-9.0,08/02/2023,12,2.03,2000
5.8,30,3.33,0.0,0.0,-10.4,08/02/2023,13,2.22,2000
6.4,29,3.72,0.0,0.0,-10.3,08/02/2023,14,2.18,2000
6.7,27,4.08,0.0,0.0,-10.9,08/02/2023,15,1.9,2000
6.4,26,4.34,0.0,0.0,-11.9,08/02/2023,16,1.42,2000
5.1,25,3.45,0.0,0.0,-13.2,08/02/2023,17,0.81,2000
1.0,35,2.93,0.0,0.0,-12.9,08/02/2023,18,0.21,2000
-0.7,39,3.08,0.0,0.0,-12.8,08/02/2023,19,0.0,2000
-1.3,39,3.42,0.0,0.0,-13.5,08/02/2023,20,0.0,2000
-1.8,59,2.98,0.0,0.0,-8.7,08/02/2023,21,0.0,2000
-1.9,57,2.78,0.0,0.0,-9.3,08/02/2023,22,0.0,2000
-2.9,59,2.4,0.0,0.0,-9.9,08/02/2023,23,0.0,2000
-3.9,61,2.11,0.0,0.0,-10.4,09/02/2023,0,0.0,2000
-2.4,51,1.49,0.0,0.0,-11.1,09/02/2023,1,0.0,2000
-4.5,63,2.11,0.0,0.0,-10.4,09/02/2023,2,0.0,2000
-3.2,55,1.08,0.0,0.0,-10.9,09/02/2023,3,0.0,2000
-3.9,59,1.44,0.0,0.0,-10.8,09/02/2023,4,0.0,2000
-4.3,62,1.5,0.0,0.0,-10.6,09/02/2023,5,0.0,2000
-4.8,67,1.42,0.0,0.0,-10.1,09/02/2023,6,0.0,2000
-5.2,68,1.9,0.0,0.0,-10.1,09/02/2023,7,0.0,2000
-4.8,65,2.65,0.0,0.0,-10.2,09/02/2023,8,0.03,2000
-2.5,63,3.45,0.0,0.0,-8.5,09/02/2023,9,0.4,2000
0.9,41,3.11,0.0,0.0,-10.9,09/02/2023,10,1.07,2000
4.1,32,4.0,0.0,0.0,-11.1,09/02/2023,11,1.59,2000
6.6,29,4.6,0.0,0.0,-10.1,09/02/2023,12,1.73,2000
8.0,29,5.02,0.0,0.0,-9.1,09/02/2023,13,1.64,2000
9.3,27,4.75,0.0,0.0,-8.8,09/02/2023,14,1.96,2000
9.2,29,4.25,0.0,0.0,-7.9,09/02/2023,15,1.25,2000
9.1,34,4.52,0.0,0.0,-6.1,09/02/2023,16,0.93,2000
8.1,39,2.95,0.0,0.0,-4.9,09/02/2023,17,0.5,2000
3.5,55,3.09,0.0,0.0,-4.8,09/02/2023,18,0.1,2000
4.3,50,2.97,0.0,0.0,-5.2,09/02/2023,19,0.0,2000
3.4,58,2.87,0.0,0.0,-4.1,09/02/2023,20,0.0,2000
3.1,63,5.38,0.0,0.0,-3.3,09/02/2023,21,0.0,2000
3.7,62,4.6,0.0,0.0,-2.9,09/02/2023,22,0.0,2000
3.5,67,3.0,0.2,0.0,-2.1,09/02/2023,23,0.0,2000
2.8,76,2.81,0.4,0.0,-1.0,10/02/2023,0,0.0,2000
1.6,89,2.8,0.5,0.07,0.1,10/02/2023,1,0.0,2000
1.2,91,2.43,0.2,0.0,-0.1,10/02/2023,2,0.0,2000
1.0,92,2.04,0.1,0.0,-0.1,10/02/2023,3,0.0,2000
0.9,93,1.94,0.2,0.0,0.0,10/02/2023,4,0.0,2000
0.9,94,1.57,0.2,0.0,0.0,10/02/2023,5,0.0,2000
0.8,95,1.12,0.1,0.0,0.1,10/02/2023,6,0.0,2000
0.7,96,1.14,0.1,0.0,0.1,10/02/2023,7,0.0,2000
0.9,95,1.28,0.0,0.0,0.2,10/02/2023,8,0.01,2000
1.8,94,1.3,0.0,0.0,0.9,10/02/2023,9,0.21,2000
3.3,88,1.03,0.0,0.0,1.5,10/02/2023,10,0.66,2000
4.7,81,1.14,0.0,0.0,1.8,10/02/2023,11,1.16,2000
5.9,74,3.06,0.0,0.0,1.7,10/02/2023,12,1.5,2000
5.7,75,3.67,0.0,0.0,1.6,10/02/2023,13,0.9,2000
6.0,72,3.94,0.0,0.0,1.3,10/02/2023,14,1.04,2000
6.2,68,3.75,0.0,0.0,0.8,10/02/2023,15,1.13,2000
6.3,64,3.82,0.0,0.0,0.0,10/02/2023,16,1.07,2000
6.1,60,3.42,0.0,0.0,-1.1,10/02/2023,17,0.67,2000
3.5,71,2.62,0.0,0.0,-1.2,10/02/2023,18,0.21,2000
1.2,88,3.01,0.0,0.0,-0.6,10/02/2023,19,0.0,2000
-0.2,91,1.91,0.0,0.0,-1.5,10/02/2023,20,0.0,2000
-2.5,95,2.84,0.0,0.0,-3.3,10/02/2023,21,0.0,2000
-1.8,90,1.91,0.0,0.0,-3.2,10/02/2023,22,0.0,2000
-2.8,89,2.77,0.0,0.0,-4.3,10/02/2023,23,0.0,2000
-1.4,82,2.06,0.0,0.0,-4.0,11/02/2023,0,0.0,2000
-3.7,89,2.55,0.0,0.0,-5.2,11/02/2023,1,0.0,2000
-3.3,89,1.8,0.0,0.0,-4.8,11/02/2023,2,0.0,2000
-4.4,91,2.47,0.0,0.0,-5.7,11/02/2023,3,0.0,2000
-2.8,88,0.5,0.0,0.0,-4.5,11/02/2023,4,0.0,2000
-4.8,93,1.44,0.0,0.0,-5.8,11/02/2023,5,0.0,2000
-4.5,92,1.5,0.0,0.0,-5.6,11/02/2023,6,0.0,2000
-4.6,91,2.05,0.0,0.0,-5.8,11/02/2023,7,0.0,2000
-3.6,90,0.71,0.0,0.0,-5.1,11/02/2023,8,0.04,2000
-1.2,86,1.61,0.0,0.0,-3.2,11/02/2023,9,0.4,2000
1.0,72,1.53,0.0,0.0,-3.5,11/02/2023,10,0.82,2000
2.7,63,0.95,0.0,0.0,-3.7,11/02/2023,11,1.15,2000
3.9,62,0.71,0.0,0.0,-2.7,11/02/2023,12,1.47,2000
4.4,60,1.06,0.0,0.0,-2.5,11/02/2023,13,1.43,2000
5.1,59,1.34,0.0,0.0,-2.4,11/02/2023,14,1.56,2000
5.1,58,1.12,0.0,0.0,-2.5,11/02/2023,15,1.13,2000
5.0,59,1.04,0.0,0.0,-2.4,11/02/2023,16,0.81,2000
4.7,65,1.1,0.0,0.0,-1.4,11/02/2023,17,0.67,2000
-0.2,82,2.92,0.0,0.0,-2.8,11/02/2023,18,0.23,2000
-2.0,88,2.81,0.0,0.0,-3.7,11/02/2023,19,0.0,2000
-2.8,91,2.69,0.0,0.0,-4.1,11/02/2023,20,0.0,2000
-2.2,88,2.4,0.0,0.0,-3.8,11/02/2023,21,0.0,2000
-1.3,83,1.93,0.0,0.0,-3.8,11/02/2023,22,0.0,2000
-3.4,88,2.71,0.0,0.0,-5.1,11/02/2023,23,0.0,2000
-3.5,89,2.8,0.0,0.0,-5.2,12/02/2023,0,0.0,2000
-2.9,87,2.33,0.0,0.0,-4.8,12/02/2023,1,0.0,2000
-3.2,88,2.14,0.0,0.0,-4.8,12/02/2023,2,0.0,2000
-2.8,87,1.99,0.0,0.0,-4.6,12/02/2023,3,0.0,2000
-2.8,88,2.06,0.0,0.0,-4.4,12/02/2023,4,0.0,2000
-3.3,90,2.25,0.0,0.0,-4.8,12/02/2023,5,0.0,2000
-3.8,90,2.58,0.0,0.0,-5.1,12/02/2023,6,0.0,2000
-3.5,89,2.83,0.0,0.0,-4.9,12/02/2023,7,0.0,2000
-1.6,86,1.98,0.0,0.0,-3.6,12/02/2023,8,0.04,2000
-0.4,86,0.6,0.0,0.0,-2.5,12/02/2023,9,0.47,2000
2.5,70,2.73,0.0,0.0,-2.4,12/02/2023,10,0.93,2000
4.5,61,2.11,0.0,0.0,-2.3,12/02/2023,11,1.26,2000
6.1,54,1.27,0.0,0.0,-2.5,12/02/2023,12,1.53,2000
6.4,51,1.08,0.0,0.0,-2.9,12/02/2023,13,1.13,2000
7.6,47,2.0,0.0,0.0,-3.1,12/02/2023,14,1.53,2000
8.2,44,2.38,0.0,0.0,-3.3,12/02/2023,15,1.38,2000
7.7,45,2.36,0.0,0.0,-3.3,12/02/2023,16,0.7,2000
5.4,55,1.97,0.0,0.0,-3.0,12/02/2023,17,0.27,2000
3.3,64,2.08,0.0,0.0,-2.8,12/02/2023,18,0.04,2000
2.2,69,2.06,0.0,0.0,-2.9,12/02/2023,19,0.0,2000
2.0,70,2.3,0.0,0.0,-2.9,12/02/2023,20,0.0,2000
4.0,67,3.34,0.0,0.0,-1.7,12/02/2023,21,0.0,2000
4.3,68,3.73,0.0,0.0,-1.0,12/02/2023,22,0.0,2000
4.2,74,2.82,0.0,0.0,-0.2,12/02/2023,23,0.0,2000
4.1,77,3.77,0.0,0.0,0.3,13/02/2023,0,0.0,2000
3.5,79,3.13,0.0,0.0,0.1,13/02/2023,1,0.0,2000
3.0,80,2.42,0.0,0.0,-0.1,13/02/2023,2,0.0,2000
3.0,80,2.19,0.0,0.0,-0.2,13/02/2023,3,0.0,2000
2.8,81,2.55,0.0,0.0,-0.2,13/02/2023,4,0.0,2000
1.6,85,2.05,0.0,0.0,-0.6,13/02/2023,5,0.0,2000
0.8,87,1.8,0.0,0.0,-1.1,13/02/2023,6,0.0,2000
0.6,87,2.05,0.0,0.0,-1.2,13/02/2023,7,0.0,2000
1.0,86,2.13,0.0,0.0,-1.1,13/02/2023,8,0.04,2000
3.5,78,2.83,0.0,0.0,0.0,13/02/2023,9,0.37,2000
5.2,69,3.04,0.0,0.0,0.0,13/02/2023,10,0.65,2000
6.4,64,3.0,0.0,0.0,0.1,13/02/2023,11,0.96,2000
7.6,59,2.55,0.0,0.0,0.2,13/02/2023,12,1.29,2000
8.1,56,2.51,0.0,0.0,-0.1,13/02/2023,13,1.15,2000
8.1,55,3.11,0.0,0.0,-0.3,13/02/2023,14,0.94,2000
7.8,57,3.35,0.0,0.0,-0.3,13/02/2023,15,0.81,2000
7.6,57,2.79,0.0,0.0,-0.4,13/02/2023,16,0.58,2000
6.9,60,2.28,0.1,0.0,-0.2,13/02/2023,17,0.37,2000
5.7,73,1.72,0.2,0.0,1.2,13/02/2023,18,0.1,2000
4.4,80,2.37,0.1,0.0,1.3,13/02/2023,19,0.0,2000
2.9,84,1.5,0.0,0.0,0.5,13/02/2023,20,0.0,2000
2.7,77,2.77,0.0,0.0,-0.9,13/02/2023,21,0.0,2000
2.5,79,2.61,0.1,0.0,-0.7,13/02/2023,22,0.0,2000
1.9,83,1.88,0.0,0.0,-0.7,13/02/2023,23,0.0,2000
1.2,87,1.21,0.0,0.0,-0.8,14/02/2023,0,0.0,2000
1.0,87,1.84,0.0,0.0,-0.9,14/02/2023,1,0.0,2000
-0.6,91,1.98,0.0,0.0,-2.0,14/02/2023,2,0.0,2000
-2.2,91,1.84,0.0,0.0,-3.5,14/02/2023,3,0.0,2000
-3.0,86,2.68,0.0,0.0,-4.9,14/02/2023,4,0.0,2000
-3.7,74,2.64,0.0,0.0,-7.7,14/02/2023,5,0.0,2000
-4.3,67,2.42,0.0,0.0,-9.6,14/02/2023,6,0.0,2000
-4.8,62,2.19,0.0,0.0,-10.9,14/02/2023,7,0.0,2000
-4.5,59,2.48,0.0,0.0,-11.4,14/02/2023,8,0.05,2000
-2.7,64,2.47,0.0,0.0,-8.6,14/02/2023,9,0.54,2000
-0.5,55,2.79,0.0,0.0,-8.5,14/02/2023,10,1.19,2000
1.5,48,2.55,0.0,0.0,-8.4,14/02/2023,11,1.77,2000
3.0,44,2.6,0.0,0.0,-8.1,14/02/2023,12,2.17,2000
4.6,42,2.2,0.0,0.0,-7.2,14/02/2023,13,2.24,2000
6.1,38,1.9,0.0,0.0,-7.1,14/02/2023,14,2.11,2000
6.2,37,2.18,0.0,0.0,-7.4,14/02/2023,15,1.48,2000
6.2,36,3.07,0.0,0.0,-7.8,14/02/2023,16,1.29,2000
5.3,35,4.06,0.0,0.0,-8.9,14/02/2023,17,0.65,2000
3.7,38,3.96,0.0,0.0,-9.4,14/02/2023,18,0.19,2000
2.2,44,3.06,0.0,0.0,-8.9,14/02/2023,19,0.0,2000
-0.8,58,2.16,0.0,0.0,-7.9,14/02/2023,20,0.0,2000
-2.5,68,2.46,0.0,0.0,-7.6,14/02/2023,21,0.0,2000
-2.4,59,1.7,0.0,0.0,-9.2,14/02/2023,22,0.0,2000
-2.2,53,1.98,0.0,0.0,-10.4,14/02/2023,23,0.0,2000
-2.3,50,2.46,0.0,0.0,-11.2,15/02/2023,0,0.0,2000
-2.0,47,3.38,0.0,0.0,-11.7,15/02/2023,1,0.0,2000
-2.5,53,2.83,0.0,0.0,-10.9,15/02/2023,2,0.0,2000
-3.4,59,2.4,0.0,0.0,-10.2,15/02/2023,3,0.0,2000
-3.2,61,2.5,0.0,0.0,-9.6,15/02/2023,4,0.0,2000
-3.2,64,2.31,0.0,0.0,-9.1,15/02/2023,5,0.0,2000
-3.2,65,2.38,0.0,0.0,-8.9,15/02/2023,6,0.0,2000
-3.2,66,2.4,0.0,0.0,-8.6,15/02/2023,7,0.0,2000
-2.6,64,2.79,0.0,0.0,-8.5,15/02/2023,8,0.05,2000
-0.7,57,3.91,0.0,0.0,-8.1,15/02/2023,9,0.46,2000
1.2,54,4.57,0.0,0.0,-7.1,15/02/2023,10,1.12,2000
3.1,50,4.02,0.0,0.0,-6.2,15/02/2023,11,1.7,2000
4.7,47,3.11,0.0,0.0,-5.6,15/02/2023,12,2.07,2000
5.8,42,2.1,0.0,0.0,-6.1,15/02/2023,13,2.19,2000
6.2,40,1.82,0.0,0.0,-6.4,15/02/2023,14,1.86,2000
6.4,38,1.51,0.0,0.0,-6.8,15/02/2023,15,1.56,2000
6.4,38,1.2,0.0,0.0,-6.9,15/02/2023,16,1.22,2000
6.2,38,1.0,0.0,0.0,-7.0,15/02/2023,17,0.77,2000
3.7,58,1.94,0.0,0.0,-3.8,15/02/2023,18,0.23,2000
1.6,64,2.61,0.0,0.0,-4.6,15/02/2023,19,0.0,2000
2.0,58,2.08,0.0,0.0,-5.4,15/02/2023,20,0.0,2000
-1.5,77,2.44,0.0,0.0,-4.9,15/02/2023,21,0.0,2000
-1.4,75,2.1,0.0,0.0,-5.2,15/02/2023,22,0.0,2000
-1.3,72,1.84,0.0,0.0,-5.7,15/02/2023,23,0.0,2000
-1.2,72,2.37,0.0,0.0,-5.6,16/02/2023,0,0.0,2000
-1.0,73,2.67,0.0,0.0,-5.2,16/02/2023,1,0.0,2000
-0.4,75,2.91,0.0,0.0,-4.3,16/02/2023,2,0.0,2000
0.1,78,2.67,0.1,0.07,-3.3,16/02/2023,3,0.0,2000
0.2,81,2.09,0.0,0.0,-2.7,16/02/2023,4,0.0,2000
0.9,80,2.06,0.0,0.0,-2.2,16/02/2023,5,0.0,2000
0.8,82,1.75,0.0,0.0,-1.9,16/02/2023,6,0.0,2000
0.8,84,1.64,0.0,0.0,-1.6,16/02/2023,7,0.0,2000
0.8,88,2.3,0.0,0.0,-1.0,16/02/2023,8,0.03,2000
0.8,82,1.41,0.0,0.0,-1.9,16/02/2023,9,0.27,2000
2.5,69,1.98,0.0,0.0,-2.8,16/02/2023,10,1.01,2000
3.9,54,4.39,0.0,0.0,-4.5,16/02/2023,11,1.68,2000
4.0,55,5.32,0.0,0.0,-4.2,16/02/2023,12,1.85,2000
3.6,58,5.16,0.0,0.0,-4.0,16/02/2023,13,1.27,2000
3.8,56,5.26,0.0,0.0,-4.2,16/02/2023,14,1.03,2000
4.0,56,5.74,0.0,0.0,-4.0,16/02/2023,15,1.21,2000
3.5,58,5.19,0.0,0.0,-4.0,16/02/2023,16,0.99,2000
2.5,61,4.68,0.0,0.0,-4.3,16/02/2023,17,0.73,2000
1.0,67,3.1,0.0,0.0,-4.4,16/02/2023,18,0.24,2000
-1.5,82,1.61,0.0,0.0,-4.2,16/02/2023,19,0.0,2000
-3.0,87,2.53,0.0,0.0,-4.9,16/02/2023,20,0.0,2000
-1.8,82,1.33,0.0,0.0,-4.4,16/02/2023,21,0.0,2000
-1.9,82,1.13,0.0,0.0,-4.6,16/02/2023,22,0.0,2000
-2.1,82,0.9,0.0,0.0,-4.7,16/02/2023,23,0.0,2000
-2.2,83,0.85,0.0,0.0,-4.8,17/02/2023,0,0.0,2000
-2.5,84,0.81,0.0,0.0,-4.9,17/02/2023,1,0.0,2000
-4.2,91,1.32,0.0,0.0,-5.4,17/02/2023,2,0.0,2000
-4.3,93,1.28,0.0,0.0,-5.3,17/02/2023,3,0.0,2000
-3.9,94,1.0,0.0,0.0,-4.8,17/02/2023,4,0.0,2000
-3.3,91,0.5,0.0,0.0,-4.5,17/02/2023,5,0.0,2000
-3.0,90,1.26,0.0,0.0,-4.4,17/02/2023,6,0.0,2000
-2.9,89,1.08,0.0,0.0,-4.5,17/02/2023,7,0.0,2000
-2.3,87,1.77,0.0,0.0,-4.2,17/02/2023,8,0.05,2000
-0.7,77,1.36,0.0,0.0,-4.2,17/02/2023,9,0.49,2000
1.9,61,1.75,0.0,0.0,-4.8,17/02/2023,10,1.16,2000
4.0,53,1.03,0.0,0.0,-4.8,17/02/2023,11,1.72,2000
5.2,52,0.32,0.0,0.0,-3.8,17/02/2023,12,2.12,2000
